fecha,consumo_total,generacion_total,precio_kwh,precio_excedente
2021-09-02 19:00:00,5.773190463257748,0.0,0.30657,0.14324
2021-09-02 20:00:00,6.908980623706141,0.0,0.30805,0.14418
2021-09-02 21:00:00,6.9518805039312035,0.0,0.31229,0.14783000000000002
2021-09-02 22:00:00,6.865439260885137,0.0,0.21661000000000002,0.14483000000000001
2021-09-02 23:00:00,5.5240129052959155,0.0,0.21419,0.14167
2021-09-03 00:00:00,4.7217781437595,0.0,0.17886000000000002,0.14382
2021-09-03 01:00:00,4.062106115346106,0.0,0.17645,0.14115
2021-09-03 02:00:00,3.801411533632296,0.0,0.17548,0.1401
2021-09-03 03:00:00,3.5781775884310383,0.0,0.17546,0.13987
2021-09-03 04:00:00,3.0473168574331972,0.0,0.17477,0.13918
